Year,CO2 Forcing.Atmos CO2 exogenous
1961,857.9168134614389
1962,866.4959815960533
1963,875.1609414120138
1964,883.912550826134
1965,892.7516763343953
1966,901.6791930977392
1967,910.6959850287168
1968,919.8029448790038
1969,929.000974327794
1970,938.290984071072
1971,947.6738939117826
1972,957.1506328509004
1973,966.7221391794094
1974,976.3893605712036
1975,986.1532541769157
1976,996.0147867186848
1977,1005.9749345858716
1978,1016.0346839317302
1979,1026.1950307710476
1980,1036.4569810787582
1981,1046.8215508895455
1982,1057.289766398441
1983,1067.8626640624257
1984,1078.5412907030498
1985,1089.3267036100804
1986,1100.219970646181
1987,1111.222170352643
1988,1122.3343920561697
1989,1133.5577359767312
1990,1137.18908
1991,1137.18908
1992,1137.18908
1993,1137.18908
1994,1137.18908
1995,1137.18908
1996,1137.18908
1997,1137.18908
1998,1137.18908
1999,1137.18908
2000,1137.18908
2001,1137.18908
2002,1137.18908
2003,1137.18908
2004,1137.18908
2005,1137.18908
2006,1137.18908
2007,1137.18908
2008,1137.18908
2009,1137.18908
2010,1137.18908
2011,1137.18908
2012,1137.18908
2013,1137.18908
2014,1137.18908
2015,1137.18908
2016,1137.18908
2017,1137.18908
2018,1137.18908
2019,1137.18908
2020,1137.18908
2021,1137.18908
2022,1137.18908
2023,1137.18908
2024,1137.18908
2025,1137.18908
2026,1137.18908
2027,1137.18908
2028,1137.18908
2029,1137.18908
2030,1137.18908
2031,1137.18908
2032,1137.18908
2033,1137.18908
2034,1137.18908
2035,1137.18908
2036,1137.18908
2037,1137.18908
2038,1137.18908
2039,1137.18908
2040,1137.18908
2041,1137.18908
2042,1137.18908
2043,1137.18908
2044,1137.18908
2045,1137.18908
2046,1137.18908
2047,1137.18908
2048,1137.18908
2049,1137.18908
2050,1137.18908
2051,1137.18908
2052,1137.18908
2053,1137.18908
2054,1137.18908
2055,1137.18908
2056,1137.18908
2057,1137.18908
2058,1137.18908
2059,1137.18908
2060,1137.18908
2061,1137.18908
2062,1137.18908
2063,1137.18908
2064,1137.18908
2065,1137.18908
2066,1137.18908
2067,1137.18908
2068,1137.18908
2069,1137.18908
2070,1137.18908
2071,1137.18908
2072,1137.18908
2073,1137.18908
2074,1137.18908
2075,1137.18908
2076,1137.18908
2077,1137.18908
2078,1137.18908
2079,1137.18908
2080,1137.18908
2081,1137.18908
2082,1137.18908
2083,1137.18908
2084,1137.18908
2085,1137.18908
2086,1137.18908
2087,1137.18908
2088,1137.18908
2089,1137.18908
2090,1137.18908
2091,1137.18908
2092,1137.18908
2093,1137.18908
2094,1137.18908
2095,1137.18908
2096,1137.18908
2097,1137.18908
2098,1137.18908
2099,1137.18908
2100,1137.18908
2101,1137.18908
2102,1137.18908
2103,1137.18908
2104,1137.18908
2105,1137.18908
2106,1137.18908
2107,1137.18908
2108,1137.18908
2109,1137.18908
2110,1137.18908
2111,1137.18908
2112,1137.18908
2113,1137.18908
2114,1137.18908
2115,1137.18908
2116,1137.18908
2117,1137.18908
2118,1137.18908
2119,1137.18908
2120,1137.18908
2121,1137.18908
2122,1137.18908
2123,1137.18908
2124,1137.18908
2125,1137.18908
2126,1137.18908
2127,1137.18908
2128,1137.18908
2129,1137.18908
2130,1137.18908
2131,1137.18908
2132,1137.18908
2133,1137.18908
2134,1137.18908
2135,1137.18908
2136,1137.18908
2137,1137.18908
2138,1137.18908
2139,1137.18908
2140,1137.18908
2141,1137.18908
2142,1137.18908
2143,1137.18908
2144,1137.18908
2145,1137.18908
2146,1137.18908
2147,1137.18908
2148,1137.18908
2149,1137.18908
2150,1137.18908
2151,1137.18908
2152,1137.18908
2153,1137.18908
2154,1137.18908
2155,1137.18908
2156,1137.18908
2157,1137.18908
2158,1137.18908
2159,1137.18908
2160,1137.18908
2161,1137.18908
2162,1137.18908
2163,1137.18908
2164,1137.18908
2165,1137.18908
2166,1137.18908
2167,1137.18908
2168,1137.18908
2169,1137.18908
2170,1137.18908
2171,1137.18908
2172,1137.18908
2173,1137.18908
2174,1137.18908
2175,1137.18908
2176,1137.18908
2177,1137.18908
2178,1137.18908
2179,1137.18908
2180,1137.18908
2181,1137.18908
2182,1137.18908
2183,1137.18908
2184,1137.18908
2185,1137.18908
2186,1137.18908
2187,1137.18908
2188,1137.18908
2189,1137.18908
2190,1137.18908
2191,1137.18908
2192,1137.18908
2193,1137.18908
2194,1137.18908
2195,1137.18908
2196,1137.18908
2197,1137.18908
2198,1137.18908
2199,1137.18908
2200,1137.18908
2201,1137.18908
2202,1137.18908
2203,1137.18908
2204,1137.18908
2205,1137.18908
2206,1137.18908
2207,1137.18908
2208,1137.18908
2209,1137.18908
2210,1137.18908
2211,1137.18908
2212,1137.18908
2213,1137.18908
2214,1137.18908
2215,1137.18908
2216,1137.18908
2217,1137.18908
2218,1137.18908
2219,1137.18908
2220,1137.18908
2221,1137.18908
2222,1137.18908
2223,1137.18908
2224,1137.18908
2225,1137.18908
2226,1137.18908
2227,1137.18908
2228,1137.18908
2229,1137.18908
2230,1137.18908
2231,1137.18908
2232,1137.18908
2233,1137.18908
2234,1137.18908
2235,1137.18908
2236,1137.18908
2237,1137.18908
2238,1137.18908
2239,1137.18908
2240,1137.18908
2241,1137.18908
2242,1137.18908
2243,1137.18908
2244,1137.18908
2245,1137.18908
2246,1137.18908
2247,1137.18908
2248,1137.18908
2249,1137.18908
2250,1137.18908
2251,1137.18908
2252,1137.18908
2253,1137.18908
2254,1137.18908
2255,1137.18908
2256,1137.18908
2257,1137.18908
2258,1137.18908
2259,1137.18908
2260,1137.18908
2261,1137.18908
2262,1137.18908
2263,1137.18908
2264,1137.18908
2265,1137.18908
2266,1137.18908
2267,1137.18908
2268,1137.18908
2269,1137.18908
2270,1137.18908
2271,1137.18908
2272,1137.18908
2273,1137.18908
2274,1137.18908
2275,1137.18908
2276,1137.18908
2277,1137.18908
2278,1137.18908
2279,1137.18908
2280,1137.18908
2281,1137.18908
2282,1137.18908
2283,1137.18908
2284,1137.18908
2285,1137.18908
2286,1137.18908
2287,1137.18908
2288,1137.18908
2289,1137.18908
2290,1137.18908
2291,1137.18908
2292,1137.18908
2293,1137.18908
2294,1137.18908
2295,1137.18908
2296,1137.18908
2297,1137.18908
2298,1137.18908
2299,1137.18908
2300,1137.18908
2301,1137.18908
2302,1137.18908
2303,1137.18908
2304,1137.18908
2305,1137.18908
2306,1137.18908
2307,1137.18908
2308,1137.18908
2309,1137.18908
2310,1137.18908
2311,1137.18908
2312,1137.18908
2313,1137.18908
2314,1137.18908
2315,1137.18908
2316,1137.18908
2317,1137.18908
2318,1137.18908
2319,1137.18908
2320,1137.18908
2321,1137.18908
2322,1137.18908
2323,1137.18908
2324,1137.18908
2325,1137.18908
2326,1137.18908
2327,1137.18908
2328,1137.18908
2329,1137.18908
2330,1137.18908
2331,1137.18908
2332,1137.18908
2333,1137.18908
2334,1137.18908
2335,1137.18908
2336,1137.18908
2337,1137.18908
2338,1137.18908
2339,1137.18908
2340,1137.18908
2341,1137.18908
2342,1137.18908
2343,1137.18908
2344,1137.18908
2345,1137.18908
2346,1137.18908
2347,1137.18908
2348,1137.18908
2349,1137.18908
2350,1137.18908
2351,1137.18908
2352,1137.18908
2353,1137.18908
2354,1137.18908
2355,1137.18908
2356,1137.18908
2357,1137.18908
2358,1137.18908
2359,1137.18908
2360,1137.18908
2361,1137.18908
2362,1137.18908
2363,1137.18908
2364,1137.18908
2365,1137.18908
2366,1137.18908
2367,1137.18908
2368,1137.18908
2369,1137.18908
2370,1137.18908
2371,1137.18908
2372,1137.18908
2373,1137.18908
2374,1137.18908
2375,1137.18908
2376,1137.18908
2377,1137.18908
2378,1137.18908
2379,1137.18908
2380,1137.18908
2381,1137.18908
2382,1137.18908
2383,1137.18908
2384,1137.18908
2385,1137.18908
2386,1137.18908
2387,1137.18908
2388,1137.18908
2389,1137.18908
2390,1137.18908
2391,1137.18908
2392,1137.18908
2393,1137.18908
2394,1137.18908
2395,1137.18908
2396,1137.18908
2397,1137.18908
2398,1137.18908
2399,1137.18908
2400,1137.18908
2401,1137.18908
2402,1137.18908
2403,1137.18908
2404,1137.18908
2405,1137.18908
2406,1137.18908
2407,1137.18908
2408,1137.18908
2409,1137.18908
2410,1137.18908
2411,1137.18908
2412,1137.18908
2413,1137.18908
2414,1137.18908
2415,1137.18908
2416,1137.18908
2417,1137.18908
2418,1137.18908
2419,1137.18908
2420,1137.18908
2421,1137.18908
2422,1137.18908
2423,1137.18908
2424,1137.18908
2425,1137.18908
2426,1137.18908
2427,1137.18908
2428,1137.18908
2429,1137.18908
2430,1137.18908
2431,1137.18908
2432,1137.18908
2433,1137.18908
2434,1137.18908
2435,1137.18908
2436,1137.18908
2437,1137.18908
2438,1137.18908
2439,1137.18908
2440,1137.18908
2441,1137.18908
2442,1137.18908
2443,1137.18908
2444,1137.18908
2445,1137.18908
2446,1137.18908
2447,1137.18908
2448,1137.18908
2449,1137.18908
2450,1137.18908
2451,1137.18908
2452,1137.18908
2453,1137.18908
2454,1137.18908
2455,1137.18908
2456,1137.18908
2457,1137.18908
2458,1137.18908
2459,1137.18908
2460,1137.18908
2461,1137.18908
2462,1137.18908
2463,1137.18908
2464,1137.18908
2465,1137.18908
2466,1137.18908
2467,1137.18908
2468,1137.18908
2469,1137.18908
2470,1137.18908
2471,1137.18908
2472,1137.18908
2473,1137.18908
2474,1137.18908
2475,1137.18908
2476,1137.18908
2477,1137.18908
2478,1137.18908
2479,1137.18908
2480,1137.18908
2481,1137.18908
2482,1137.18908
2483,1137.18908
2484,1137.18908
2485,1137.18908
2486,1137.18908
2487,1137.18908
2488,1137.18908
2489,1137.18908
2490,1137.18908
2491,1137.18908
2492,1137.18908
2493,1137.18908
2494,1137.18908
2495,1137.18908
2496,1137.18908
2497,1137.18908
2498,1137.18908
2499,1137.18908
2500,1137.18908
